lon,lat,transmission_efficiency_weighted,temp_mean,rh_mean,vegetation_index,ruggedness,hfp,ndvi_mean,veg_height_avg
126,-3,-0.8214154727900042,299.95163,81.45,1.0076019985600708,0.32079,9.9037,0.807044,2.49
126,-2,-0.8138015156658747,299.94159,81.38,0.9089216318324919,1.08871,5.84716,0.811578,0.37
126,3,-0.8307795477420913,300.07312,81.94,1.0192779447523268,0.25026,11.37802,0.838969,0.58
126,4,-0.8262750491747222,300.06485,83.64,0.9488910480535971,1.81476,9.64199,0.797253,2.06
126,6,-0.8669612798314453,299.92926,83.88,1.004639649071179,3.90263,12.33254,0.800215,2.89
126,7,-0.8490458238450074,298.52051,87.07,2.0083593409925236,19.6918,8.66887,0.806578,20.96
126,8,-0.8626322223538563,299.93628,85.91,1.815974133888666,4.76167,11.38635,0.775711,19.47
126,9,-0.8665307633131859,300.03598,85.09,1.000569271177671,1.84175,11.82717,0.785568,3.79
126,10,-0.8711363135569825,300.20535,,0.7669256150989452,0.03499,18.49046,0.777833,0.0
126,33,-0.8665046161803507,288.82739,75.33,0.04086762760299045,2.03896,30.66453,0.489885,5.79
126,34,-0.8604911648504331,287.33118,74.12,-0.29333662238172475,9.51064,26.24373,0.41736,4.46
126,35,-0.8573527012624937,286.54922,73.04,-0.3489293449330087,8.43281,30.9195,0.361862,7.13
126,36,-0.860180299198112,285.89362,71.78,-0.09214798652555431,8.80634,30.4272,0.3419,13.19
126,37,-0.8590475281543825,285.04187,69.55,-0.6644366663387611,6.25539,35.5252,0.249895,8.77
126,38,-0.8611364540052682,283.34454,67.23,0.8532639754755301,29.9622,15.1388,0.281047,34.66
126,39,-0.8609771317971465,281.22754,67.83,0.9405930050948976,43.74772,14.39055,0.254743,38.02
126,40,-0.8419573049115203,278.35333,67.33,1.3632017621263905,48.35797,10.00799,0.25364,45.88
126,41,-0.8407562898449236,278.06317,68.01,0.7466404701023193,43.77916,11.04761,0.156892,40.96
126,42,-0.8466874223326994,278.10077,66.21,-0.08293075253880511,16.74726,13.91953,0.15096,26.07
126,43,-0.8554377085298951,278.13797,64.86,-0.04238480983973958,17.91193,17.62148,0.123124,28.67
126,44,-0.8497221028998072,278.3212,61.43,-1.1607206943620558,4.98945,20.97297,0.164656,5.3
126,45,-0.8677930871021209,277.85501,59.93,-1.5553314156893525,1.89302,24.86006,0.119277,1.05
126,46,-0.8655960184956724,276.96048,60.27,-1.6773622762922695,1.73504,20.00813,0.015194,5.73
126,47,-0.8822981057598258,275.62744,61.58,-1.1765666690269971,3.57981,17.01595,-0.000472,16.0
126,48,-0.8961057442759189,274.59494,61.6,0.4803980443637015,3.83141,15.29196,-0.00198,46.63
126,49,-0.8946774350554765,273.19043,62.38,0.8331146964888547,8.84982,5.38099,0.051032,49.6
126,50,-0.8957003793391041,272.53482,62.45,0.9140695841058601,9.25051,2.40452,0.077646,49.32
126,51,-0.8976529074652431,272.69269,62.18,1.196566218374035,8.51997,4.13813,0.14998,49.71
126,52,-0.8935110054385065,272.08405,63.09,0.9557488809350883,6.46919,4.35808,0.082873,49.74
126,53,-0.8974254724912619,271.34781,63.51,0.8773166498584891,6.11171,2.73143,0.060112,49.81
126,54,-0.8904011559331338,269.39459,65.76,0.9557699950912737,16.62257,2.2361,0.080325,49.91
126,55,-0.8776115565654575,267.59924,67.28,0.651992231040035,14.04992,1.07792,0.01502,48.66
126,56,-0.866781250914434,265.23578,69.82,0.5581646454917963,20.85874,0.47594,-0.01711,49.07
126,57,-0.8830522984987216,264.66226,70.92,0.3331935744609196,26.27789,0.76824,-0.016135,44.86
126,58,-0.8859870108657136,265.81067,70.87,0.5079147024154593,17.44981,2.76753,0.033278,44.79
126,59,-0.8787129991566202,266.42105,68.21,1.2009011675290433,8.11671,1.56015,0.147274,49.97
126,60,-0.8752585240100479,265.83383,68.47,1.1283222687289285,6.61268,0.67732,0.128687,49.87
126,61,-0.8855452030115314,265.61414,66.64,0.8229352198910997,5.27749,1.05062,0.071199,48.07
126,62,-0.8646899704537765,264.70813,66.38,0.6753574319604834,2.94471,2.51833,0.001357,50.0
126,63,-0.8761421717937995,263.81589,66.86,0.6735430697368108,2.66438,3.88974,0.00431,49.77
126,64,-0.8812513257709246,262.85455,68.55,0.5527997334876738,10.84436,0.72485,0.009948,47.17
126,65,-0.8775161806580501,261.1188,70.47,0.2433501127662947,16.04193,0.08948,-0.017117,43.27
126,66,-0.8586899225354799,260.44678,73.06,-1.6219424595576277,28.24776,0.00604,-0.024449,9.39
126,67,-0.8515886082242842,260.49112,73.14,-1.339988473463127,30.60355,1.10345,-0.038495,15.52
126,68,-0.8691191450419345,260.086,72.95,-1.1534034771107806,19.93384,0.05007,-0.038828,18.98
126,69,-0.8790911941688858,260.94272,73.14,-1.0833040624654724,13.20106,0.05982,-0.030692,19.73
126,70,-0.873824771856888,260.17688,74.72,-1.85791887226257,6.83909,0.46707,-0.027722,5.26
126,71,-0.8556147278882139,258.97247,77.29,-2.1738670680723238,8.62856,0.10757,-0.036155,0.0
126,72,-0.8504874870016117,259.61496,76.36,-2.212762695559488,2.11213,0.29585,-0.046921,0.0
127,-33,-0.8242840786902952,290.27078,62.06,-0.2599292508193198,0.16089,1.36942,0.430663,4.19
127,-32,-0.8178950756989781,290.63434,54.62,-1.2524316038245713,1.05308,3.08613,0.218891,0.0
127,-31,-0.8303142340281602,291.61218,47.18,-1.3999719749299788,0.73703,1.70197,0.178053,0.0
127,-30,-0.8000654974946185,292.60715,42.07,-1.28326341554438,1.3743,0.78857,0.210357,0.0
127,-29,-0.7971984276005301,293.04822,38.71,-1.1853017826896095,2.56502,0.77382,0.237472,0.0
127,-28,-0.8044583762885019,293.75143,35.77,-1.247146047163442,3.02191,0.34624,0.220354,0.0
127,-27,-0.8117406323902966,294.93741,32.74,-1.3274409868719896,2.41572,0.31456,0.198129,0.0
127,-26,-0.8232248964502565,295.79639,30.65,-1.3631212039501277,1.77807,0.79454,0.188253,0.0
127,-25,-0.8164323033668424,297.23196,29.2,-1.3395800643712348,2.69786,0.33586,0.194769,0.0
127,-24,-0.8142544025542203,297.87997,28.93,-1.2852757566655346,2.51898,0.00193,0.2098,0.0
127,-23,-0.81698697510338,298.35617,29.03,-1.257619614327225,2.21794,0.58741,0.217455,0.0
127,-22,-0.8155682007422846,299.05615,29.31,-1.1980839422706597,1.84173,0.3233,0.233934,0.0
127,-21,-0.7916946682408008,299.89551,30.59,-1.1991280474484223,1.50804,2.47298,0.233645,0.0
127,-20,-0.7863148587631507,300.20404,31.84,-1.0092562563850822,1.31353,3.69816,0.2862,0.0
127,-19,-0.793191205276771,299.9892,34.73,-0.8149948881903187,3.92409,4.07414,0.33997,0.0
127,-18,-0.7773924178762689,299.55322,38.08,-0.5139277021056206,8.60007,4.43819,0.423303,0.0
127,-17,-0.7756432745504704,299.97159,41.62,-0.5059289171105823,9.40723,3.42541,0.425517,0.0
127,-16,-0.7865006539216116,300.62146,47.19,-0.45360443513987814,8.1252,2.66387,0.44,0.0
127,-15,-0.7653002772721011,299.944,57.78,-0.20279884639590495,5.36397,1.40106,0.484183,1.68
127,-14,-0.7725616426879837,300.57025,65.57,-0.15986276039486425,0.2624,5.26077,0.520404,0.06
127,-9,-0.8185675704376317,299.98691,78.18,0.9102085953668928,1.33814,12.02495,0.76927,3.21
127,-8,-0.8866942697706962,300.00226,,0.7187161358876577,0.59941,6.02058,0.764489,0.0
127,-4,-0.7836027231367947,299.3627,85.79,1.2201999033674633,6.61995,7.75409,0.781913,8.08
127,-2,-0.8022037130093836,299.36975,87.09,1.1393160371272026,7.21721,6.27927,0.794077,5.78
127,-1,-0.7842222130401104,299.46014,84.08,1.4616132115168807,10.87922,7.58778,0.808023,10.79
127,0,-0.7873233582307224,299.32919,86.46,1.3579031812679951,10.14423,8.98877,0.800649,9.37
127,1,-0.7858701440791626,299.21143,86.51,1.4846752260738505,9.12541,9.24209,0.786915,12.62
127,2,-0.7831225335290575,299.98813,81.85,0.9573394563666996,1.03714,8.41211,0.829186,0.09
127,26,-0.8647810339476385,296.04254,74.9,0.19685293890325517,0.96014,28.91183,0.603817,1.08
127,34,-0.8652764003806556,287.68741,73.05,0.2644428792217394,9.212,27.12202,0.472149,11.09
127,35,-0.8652282576354823,285.06476,70.57,1.6378174351935173,35.85167,21.75273,0.42835,39.31
127,36,-0.8627969130828776,285.43274,67.61,1.2654438617809516,26.34701,27.78952,0.343908,38.07
127,37,-0.8699900024643118,284.4863,67.42,1.0106878256964114,27.00414,29.34112,0.328827,34.38
127,38,-0.8706018814923866,282.05423,69.3,1.3594023086343239,36.22131,14.73948,0.303515,42.49
127,39,-0.8530940733034731,283.15494,68.47,0.4321350588147555,18.44484,17.01114,0.284813,26.65
127,40,-0.8464690920155491,276.44128,69.26,1.39720755414452,41.83046,8.67178,0.315181,42.41
127,41,-0.8396222785218846,275.92395,68.06,1.1421091542163122,36.88945,6.83713,0.235408,43.02
127,42,-0.8414539973796062,277.36298,67.41,1.1414024938424974,20.48644,7.39734,0.228302,43.48
127,43,-0.8496403710863665,276.9881,67.32,0.8273303875518466,21.94171,10.50004,0.162401,42.08
127,44,-0.8504496502913654,277.19037,65.75,0.07120555913025839,13.70382,12.57795,0.106793,31.85
127,45,-0.841676904774258,277.01263,64.09,-0.7695914955786487,11.82201,16.73157,0.050733,20.09
127,46,-0.8477081311907797,276.38895,63.56,-1.2163749607976175,4.10398,16.06979,0.020808,13.85
127,47,-0.8821351973093733,275.20773,63.8,0.42015039164937307,4.3726,10.56278,0.043838,42.47
127,48,-0.8878521642471052,273.95197,63.64,1.0845601717800135,6.52939,3.6853,0.116574,49.87
127,49,-0.8881862523694942,274.21188,61.7,0.6733859026521467,6.79051,10.07767,0.027852,48.2
127,50,-0.8912169070216753,273.65994,61.84,0.6467572354883997,6.67976,11.21117,0.030847,47.51
127,51,-0.8902304666993213,272.5116,63.41,0.8971412497481511,6.22026,3.93415,0.080021,48.85
127,52,-0.8875375154318618,271.80045,63.86,0.8650017060520183,4.5791,2.53703,0.057154,49.78
127,53,-0.894476906040668,270.80716,64.87,0.9964957794537638,12.52264,2.95958,0.095203,49.67
127,54,-0.8786195389335797,269.97223,66.95,0.4279758156124066,11.99042,2.12721,0.053966,41.94
127,55,-0.8703813152885284,267.67215,67.26,0.6873536849361173,15.15446,0.46491,0.012339,49.49
127,56,-0.8815919696656878,264.60999,69.77,0.3525004881978142,28.71976,0.16756,-0.010791,44.86
127,57,-0.8859692168989104,263.97177,71.43,0.05856037972966366,32.29622,0.38851,-0.021545,40.16
127,58,-0.8958856776217012,265.87103,70.27,0.8176346855497761,16.92967,1.71298,0.062521,48.55
127,59,-0.8809107528782434,266.18491,68.35,1.189218213138785,8.68345,1.63478,0.147195,49.76
127,60,-0.8783820286943961,265.79282,68.03,0.9913182624783179,6.58764,1.36826,0.093169,49.71
127,61,-0.8911475491600073,265.34787,66.64,0.811672823560615,4.75497,1.28037,0.04705,49.47
127,62,-0.8595944067661437,264.42575,66.01,0.6494811212114582,2.40885,2.04387,-0.004904,49.94
127,63,-0.8790636965019857,263.4902,66.78,0.5038947045585418,2.73442,3.22321,-0.000584,46.97
127,64,-0.883783806012643,261.79678,70.08,-0.0072870719146915786,21.87954,0.17774,-0.016486,38.61
127,65,-0.8762478032855411,260.28497,72.19,-0.5016092303641452,28.51695,0.00495,-0.025468,30.1
127,66,-0.8670230460008616,259.46793,74.48,-2.148079262045167,43.41339,0.00296,-0.053504,1.63
127,67,-0.8583623698839328,259.47729,74.06,-2.192505591602537,49.15068,0.33308,-0.05859,1.15
127,68,-0.8675539675475079,259.83743,73.07,-2.1211109533666326,46.62562,0.04366,-0.061062,2.63
127,69,-0.8833053448885201,260.38705,74.43,-2.1978831754646215,24.02691,0.02625,-0.050464,0.51
127,70,-0.8756805633405883,260.11047,75.03,-2.0276018224360683,11.04759,1.13489,-0.036231,2.7
127,71,-0.8637121655827535,259.02328,77.34,-2.203102013049672,10.24461,2.0621,-0.044247,0.0
127,72,-0.8482250587297319,259.52829,76.85,-2.200396010357132,3.47129,0.28498,-0.043498,0.0
128,-33,-0.832608913225237,290.26593,63.52,-0.9383464807411138,0.0115,3.41432,0.304325,0.1
128,-32,-0.8265028184779554,290.46997,56.71,-1.31019699374583,0.85747,4.41934,0.202902,0.0
128,-31,-0.8287482346331948,291.53613,47.79,-1.390383548833849,0.83642,2.56604,0.180707,0.0
128,-30,-0.8026926162436477,292.2952,42.94,-1.2694768918130945,1.41408,0.53014,0.214173,0.0
128,-29,-0.7952306635072516,292.82761,39.07,-1.2319613618273326,2.90876,0.45036,0.224557,0.0
128,-28,-0.8052256827656005,293.52042,35.86,-1.292140115965703,3.07939,0.043,0.2079,0.0
128,-27,-0.8163356827284232,294.37152,33.18,-1.301284165117664,3.23976,0.79857,0.205369,0.0
128,-26,-0.8187658773117916,295.26788,31.22,-1.265589496756789,2.12326,0.86916,0.215249,0.0
128,-25,-0.810705357107679,296.66919,30.04,-1.3077475013218751,4.23836,0.82586,0.20358,0.0
128,-24,-0.8123880657132052,297.44757,30.01,-1.2546173603385724,2.07653,0.33195,0.218286,0.0
128,-23,-0.8088400128794471,298.53882,28.96,-1.3536086470883681,1.38632,0.44452,0.190886,0.0
128,-22,-0.8242270650692073,298.95798,29.51,-1.2448302291048061,2.00811,0.03044,0.220995,0.0
128,-21,-0.791457754316573,299.34824,30.43,-1.1805220209242817,1.45623,1.02082,0.238795,0.0
128,-20,-0.7837897120928514,299.8855,31.61,-0.9763073317442742,1.88369,2.81092,0.29532,0.0
128,-19,-0.7901004080298201,300.12607,34.16,-0.6537547010500493,2.35582,3.01097,0.3846,0.0
128,-18,-0.7782610360251663,300.78952,36.7,-0.5699047457881511,8.77036,3.00622,0.407809,0.0
128,-17,-0.7858511964612676,301.26514,43.27,-0.3505487251202458,11.71789,4.17097,0.468525,0.0
128,-16,-0.7810903463326845,301.18671,50.39,-0.2838418218384223,7.9549,3.63555,0.485036,0.13
128,-15,-0.7791054747250264,300.52762,61.1,-0.687663002049961,0.99547,1.73398,0.374914,0.02
128,-9,-0.8935936282645202,300.1806,76.6,0.5076149748172253,0.27699,12.95036,0.702152,0.26
128,-8,-0.8462246097076883,300.03381,,0.5118677004287959,0.63705,5.64954,0.707235,0.0
128,-4,-0.7886074769239098,298.65341,87.0,1.8765898574775168,14.05334,9.85531,0.815774,17.92
128,-3,-0.7749509284492222,299.57639,87.86,0.9168537341219153,4.51656,8.45432,0.801455,1.19
128,-2,-0.8003503082035991,299.9808,86.45,0.7324378470694096,0.35587,5.45788,0.740345,1.86
128,-1,-0.7806168614561844,300.00635,83.31,0.9275639508151257,1.65355,6.82921,0.750939,4.75
128,0,-0.7854352581261057,299.48117,87.03,1.6645360912534037,8.68695,5.99321,0.796138,15.32
128,1,-0.7647122098703641,299.22961,87.53,1.5570431471740533,10.40462,5.05245,0.795078,13.41
128,2,-0.7621010936074221,299.69373,84.99,1.2807126889420866,7.18076,6.54843,0.810981,7.26
128,26,-0.8679329796507952,296.10501,74.66,0.8647154125326554,0.9496,17.26367,0.766743,2.54
128,27,-0.8454439777799716,295.51715,74.21,0.254557019594564,0.51344,25.67047,0.635713,0.02
128,32,-0.8303817897680362,291.2666,72.48,0.7196917065838104,1.34289,17.89385,0.750788,0.93
128,34,-0.863707673500139,288.60974,71.66,0.2147622909531267,3.67159,29.93548,0.546881,5.2
128,35,-0.8639619483543504,286.58664,66.62,1.3058138458826518,29.17898,28.12429,0.432749,32.9
128,36,-0.8669147635927966,285.27524,66.09,1.7121610611906615,29.94938,22.70509,0.412573,41.73
128,37,-0.8710220128375397,282.58005,68.65,1.8266464656171366,42.07566,15.98101,0.397992,44.81
128,38,-0.8702721254373793,284.26016,69.53,0.23348603605694965,16.25422,15.13801,0.371642,17.21
128,39,-0.779404875,284.64594,,-0.6197198422147949,0.01771,26.5317,0.38035,0.91
128,40,-0.8425473996335785,279.74023,68.12,1.3068615834303101,34.21729,12.1846,0.326078,40.02
128,41,-0.837325327628373,274.51245,67.77,0.8716782319293997,30.34805,11.27953,0.293505,34.17
128,42,-0.8389913438222963,276.47598,66.29,1.4922679109168955,21.88349,5.82878,0.304988,44.84
128,43,-0.8488386089534898,277.04755,66.68,0.9304567192628285,18.26712,10.00902,0.251036,38.08
128,44,-0.8541099435661705,275.41769,68.05,1.0329459070841327,24.86366,6.4461,0.220816,41.98
128,45,-0.843334888645784,277.11926,65.45,-0.4893910712746578,10.45399,12.38195,0.059036,24.7
128,46,-0.8519495322931295,275.15622,66.51,1.2964569516026567,18.92378,5.25181,0.226152,46.48
128,47,-0.8719962691601191,274.1712,65.87,1.6754525715157123,15.91662,4.58327,0.285236,49.53
128,48,-0.8859071564356016,273.7092,64.77,1.3901928736545806,6.31011,2.09793,0.221301,48.53
128,49,-0.8942103198679157,274.20004,62.98,0.5421815807555903,4.42711,10.3233,0.016323,46.55
128,50,-0.8874063380497303,273.28189,63.27,0.48318064253076565,1.85503,13.56102,-0.004665,46.86
128,51,-0.8811644785876853,272.52505,64.31,0.6725331862393462,3.33928,10.55138,0.024311,48.42
128,52,-0.8814293215963986,271.57449,64.36,0.779672001150707,3.81855,1.33539,0.034587,49.71
128,53,-0.8875332961974184,270.3262,65.54,0.9495462669585311,9.74619,1.19288,0.079053,49.88
128,54,-0.8660596157509552,269.87704,67.34,0.30726085592099595,5.54146,3.13843,0.022506,41.81
128,55,-0.8730924258411504,267.23206,67.84,0.6516555852171693,17.70692,0.17407,0.009068,49.05
128,56,-0.8797481082428987,264.92184,69.52,0.26699281062003477,32.38045,0.33386,-0.00201,42.7
128,57,-0.8837685072244226,264.11703,71.44,-0.14159202930992243,24.10396,0.2998,-0.011447,35.8
128,58,-0.893179533498427,266.0379,70.04,0.8407723507286244,20.12868,1.19116,0.099271,46.53
128,59,-0.8786216545041305,266.21317,68.2,1.2216920424747106,7.859,0.84864,0.179769,48.19
128,60,-0.8721658221195577,265.61462,67.73,1.0753064489994493,4.51396,1.44204,0.114914,49.81
128,61,-0.8871137649527776,265.17908,66.23,0.8342227976343995,4.90957,2.85608,0.049536,49.72
128,62,-0.8666134370609362,264.06445,65.58,0.7217078153605061,2.43702,2.40953,0.015238,49.93
128,63,-0.8766980825372175,263.04523,66.72,0.5296425513353877,3.55678,1.66008,0.009998,46.74
128,64,-0.8823065376934771,260.07108,71.67,-0.9334080591432661,27.39564,0.02539,-0.028411,22.34
128,65,-0.868101895534462,258.80997,73.86,-1.9738915601444984,40.15476,0.00296,-0.047654,4.45
128,66,-0.8684135207239224,258.74524,74.57,-2.000487966125626,34.24944,0.01571,-0.041946,3.58
128,67,-0.8586473016175153,258.48795,75.3,-2.236229127810316,42.35013,0.29315,-0.053867,0.03
128,68,-0.8786551706518574,258.13785,75.66,-2.3038036708242915,43.58752,0.00588,-0.073172,0.07
128,69,-0.8748561535422233,259.22046,75.72,-2.2755535190526066,30.87803,0.0076,-0.064301,0.0
128,70,-0.8834590591723261,259.58698,76.76,-2.2115550693777024,17.40236,0.08109,-0.048089,0.1
128,71,-0.8549485246539104,259.33835,77.41,-2.146861233457188,8.53732,1.55032,-0.02868,0.0
128,72,-0.8493222395498654,259.80991,77.81,-2.2264444474909286,1.13721,0.32291,-0.050708,0.0
129,-32,-0.8285053405917555,290.48608,56.61,-1.3571853395658242,0.54959,1.62464,0.189896,0.0
129,-31,-0.826134562839186,291.47156,48.13,-1.476805832422968,0.77584,2.40656,0.156786,0.0
129,-30,-0.8081672143565538,292.31534,42.58,-1.3045718319403763,1.38137,0.52637,0.204459,0.0
129,-29,-0.7995541474755807,292.72864,38.61,-1.2714097508791946,3.0376,0.45356,0.213638,0.0
129,-28,-0.8032218410435042,293.49893,35.36,-1.3186365428643527,2.49577,0.42671,0.200566,0.0
129,-27,-0.8175635248312175,293.64603,33.95,-1.2584939169328253,3.76743,1.01991,0.217213,0.0
129,-26,-0.8220218426146026,294.38309,32.6,-1.2950701135406697,2.96901,1.17578,0.207089,0.0
129,-25,-0.8103955810665742,296.21295,31.17,-1.2931083519090951,3.2922,0.47916,0.207632,0.0
129,-24,-0.8001891012311562,297.11108,30.05,-1.2480492523345166,1.80287,1.16196,0.220104,0.0
129,-23,-0.8020376121555465,298.49146,28.66,-1.2671357840096689,1.11145,0.29735,0.214821,0.0
129,-22,-0.8101243038624704,298.97104,29.17,-1.319156789042892,1.27601,0.00662,0.200422,0.0
129,-21,-0.8032922279459579,299.24884,30.56,-1.1508029579752372,1.12799,1.27774,0.247021,0.0
129,-20,-0.786846908046153,299.27985,32.24,-0.8327952557018605,1.6675,1.1651,0.335043,0.0
129,-19,-0.7892437191372116,299.64114,34.31,-0.6298161511958832,1.43951,0.81226,0.391226,0.0
129,-18,-0.7970745770466156,300.15469,37.44,-0.3950550631301267,4.41368,2.14056,0.456206,0.0
129,-17,-0.7799966275409885,301.24908,41.54,-0.18847036358121882,6.73825,1.27123,0.513387,0.0
129,-16,-0.7769899779729595,300.71521,51.49,-0.14742443590758436,8.15301,2.67973,0.513331,0.76
129,-15,-0.7762003820222584,300.48007,62.4,0.3704899320270437,2.00749,2.19489,0.510816,10.47
129,-14,-0.7809311481524437,300.60992,65.17,0.5914729730816602,0.23638,2.63931,0.695318,2.26
129,-9,-0.8503443920704149,300.11182,79.15,0.9757668754849399,0.20759,8.85072,0.812654,1.53
129,-8,-0.8542628558469862,299.94733,79.19,0.9031599090811889,1.16313,7.27075,0.806528,0.6
129,-4,-0.7758564626898504,298.18179,88.96,1.7946888277375808,16.11149,7.2985,0.839975,14.8
129,-3,-0.6562946484240786,299.74774,86.61,0.8740528473177214,1.7243,9.77299,0.778942,1.9
129,-2,-0.6447421577260487,299.95285,84.69,0.8834006665186026,0.93896,2.36658,0.804514,0.37
129,-1,-0.7072731282875896,299.99603,81.61,0.5434886502693956,0.36678,6.79655,0.712382,0.24
129,0,-0.7711317993636065,300.09433,,0.3499916568480901,0.03084,2.81017,0.662429,0.0
129,27,-0.849423881391833,295.62802,73.77,0.10693939951540621,0.02879,,0.59245,0.18
129,28,-0.8307042365568944,294.94427,75.94,0.7932759319874754,3.04041,16.05948,0.750875,2.28
129,32,-0.8382759415047911,291.17886,74.27,0.6973079953921398,2.63667,24.10998,0.709139,3.29
129,33,-0.8353723718719938,290.16928,74.42,0.608798209697272,4.77555,26.95934,0.668566,4.36
129,34,-0.8438019353305094,289.32443,71.11,0.768716176818308,2.26453,16.43347,0.733411,2.99
129,35,-0.86404268714731,287.70413,67.47,0.37319557296348593,9.87407,30.7158,0.40866,17.32
129,36,-0.867026264028921,286.49374,67.59,0.8593142131362482,14.81906,16.78037,0.470955,22.13
129,37,-0.8709403805722334,286.3671,68.73,0.09574261627437058,7.3674,19.15238,0.463912,8.53
129,40,-0.8415199223690936,282.87692,72.42,-0.2772820986540814,6.62197,15.38885,0.277136,14.09
129,41,-0.8379156496414812,278.85938,69.75,0.9321836283904209,28.88381,10.79284,0.32858,32.95
129,42,-0.842634600606954,278.07263,64.52,1.020380569935857,30.37681,13.70048,0.314985,35.48
129,43,-0.8400310346688341,276.94537,65.91,1.3340457356567597,25.9152,7.12321,0.302806,42.07
129,44,-0.8555169977527257,276.90353,64.45,0.02977365761266304,16.89156,14.60791,0.194324,25.26
129,45,-0.8404994401103237,275.64291,67.2,0.7489142229311097,27.06498,5.83211,0.186515,39.03
129,46,-0.8511168619213245,275.98312,65.53,0.4356536031749598,14.08761,11.17834,0.135711,36.64
129,47,-0.8574899902096164,274.09814,65.86,1.7481869123365572,23.0445,3.55382,0.307171,49.41
129,48,-0.8843561181526762,273.6951,65.34,1.8627825887506029,12.65092,4.21462,0.349406,48.71
129,49,-0.8781103597490731,273.94574,64.83,0.5499711307153208,4.93901,8.33415,0.023737,46.2
129,50,-0.8770397677230314,272.64316,65.79,0.6585227039960981,3.48932,6.30378,0.015776,48.73
129,51,-0.8805260467398431,272.09567,65.12,0.700629675415076,2.36679,2.374,0.010906,49.83
129,52,-0.8763891187205636,271.3136,64.88,0.7697463300933267,3.90076,1.24426,0.028084,49.96
129,53,-0.8822482385912247,269.74088,66.44,1.0436777107495603,14.34502,1.18193,0.107211,49.74
129,54,-0.8658918294217641,268.94055,66.92,0.5855068169757089,5.82995,0.77903,0.020954,47.04
129,55,-0.8685606974823049,266.198,68.81,0.6372693876131323,26.61867,0.30402,0.013048,48.52
129,56,-0.8764360074747495,264.22446,70.39,-0.11585482115243173,41.94591,0.31462,-0.011534,36.28
129,57,-0.8904711213671693,264.6264,69.83,-0.1009717793578947,27.95793,0.17372,0.011514,35.02
129,58,-0.8949790382784111,265.68073,70.19,0.6690952322590764,23.32729,0.95122,0.106134,42.91
129,59,-0.8874864745015173,266.24255,67.66,1.0866157756283656,6.39163,0.22422,0.143733,48.1
129,60,-0.8767472968828948,265.39526,67.28,1.041155399143999,6.01747,0.77795,0.103959,49.91
129,61,-0.8869031150749432,265.00101,66.01,0.74385324307983,4.16588,5.49331,0.110602,43.99
129,62,-0.8713592553073454,263.82343,65.54,0.6013277764280278,3.03254,7.84898,0.01662,47.62
129,63,-0.8749080047475234,262.89774,66.72,0.48476955739170324,3.46767,2.60392,-0.00077,46.63
129,64,-0.8853716415192445,259.66962,72.14,-1.496946324955992,34.03023,0.59098,-0.034318,12.35
129,65,-0.8629226237426109,258.27353,74.43,-2.197168690311054,26.38642,0.16423,-0.045459,0.19
129,66,-0.8695024622773138,259.48181,72.07,-0.8882282476353334,15.98977,1.32287,-0.027473,23.11
129,67,-0.8654001576027627,259.62573,73.23,-2.026676885980046,21.58013,0.51652,-0.028013,2.17
129,68,-0.8676965798428148,259.11023,75.28,-2.199016257790575,25.84224,0.00972,-0.043717,0.04
129,69,-0.8808020942644068,259.33008,75.93,-2.227313503332925,25.26167,0.00717,-0.051249,0.02
129,70,-0.8594712700537248,259.88486,76.31,-2.1772450554121434,19.90927,0.73792,-0.03709,0.0
129,71,-0.8496415645426529,260.5582,76.3,-2.1441985846128597,2.70512,3.21944,-0.027943,0.0
129,72,-0.8480075561577025,260.72708,79.33,-2.2819445988431317,0.24705,0.09724,-0.06607,0.0
130,-32,-0.8238551556471307,290.47992,57.05,-1.3712355992070635,0.54557,2.76905,0.186007,0.0
130,-31,-0.8250315911866273,291.66586,47.37,-1.4776584581044627,0.9172,2.2027,0.15655,0.0
130,-30,-0.8112447435698301,292.69681,41.93,-1.3866442794255993,1.9097,0.8458,0.181742,0.0
130,-29,-0.802947614731612,292.8858,37.86,-1.2960744776909048,3.11648,0.57539,0.206811,0.0
130,-28,-0.8095802536558798,293.4126,35.31,-1.3074837654119214,2.1748,0.44763,0.203653,0.0
130,-27,-0.8162623871271721,293.27603,34.63,-1.2455997599105617,3.99395,1.34768,0.220782,0.0
130,-26,-0.8194211265843997,294.56009,32.83,-1.3010926856213962,2.49257,0.91714,0.205422,0.0
130,-25,-0.8150623009941423,296.03299,32.46,-1.3197492916351168,2.17016,0.39447,0.200258,0.0
130,-24,-0.8113864646678327,296.28699,30.37,-1.2512827268469644,2.19095,0.80536,0.219209,0.0
130,-23,-0.8079253703302146,297.4957,29.51,-1.1900815444549373,1.43001,1.53432,0.236149,0.0
130,-22,-0.8103768231588556,298.43466,29.6,-1.2350033568435124,0.97954,0.59237,0.223715,0.0
130,-21,-0.8013151124726322,299.14325,30.78,-1.121289825805198,0.91801,0.97686,0.25519,0.0
130,-20,-0.795904806222961,299.43015,32.1,-0.8919190662004155,1.1236,0.22931,0.318678,0.0
130,-19,-0.7933680918953983,299.6264,34.31,-0.7163323681227941,1.50826,1.28252,0.367279,0.0
130,-18,-0.7888086686942546,299.83527,38.28,-0.4092715125228438,3.00818,1.82529,0.452271,0.0
